31742,polyprotein
31742,PIPO
674908,polyprotein
1080799,polyprotein
322053,polyprotein
322053,PIPO
42004,polyprotein
42004,PIPO
1688637,polyprotein
12202,polyprotein
12202,PIPO
32624,polyprotein
32624,PIPO
2136283,polyprotein
573615,polyprotein
573615,PIPO
186187,polyprotein
12203,polyprotein
12203,PIPO
565624,polyprotein precursor
2293720,polyprotein
256591,polyprotein
2058620,polyprotein
167129,polyprotein
167129,PIPO
394036,polyprotein
394036,PIPO
160842,polyprotein
160843,polyprotein
160843,PIPO
424679,polyprotein
2608606,polyprotein
43130,polyprotein
43130,PIPO
12204,polyprotein
186642,polyprotein
186643,polyprotein
796352,polyprotein
796352,PIPO
46917,polyprotein
46917,PIPO
12205,polyprotein
12205,PIPO
2058396,polyprotein
2730579,polyprotein
551003,coat protein
31732,polyprotein
12208,polyprotein
12208,PIPO
33763,polyprotein
33763,PIPO
1856031,polyprotein
221262,polyprotein
221262,PIPO
12209,polyprotein
12209,PIPO
12210,polyprotein
12210,PIPO
255066,polyprotein
255066,PIPO
160358,polyprotein
187978,polyprotein
187978,PIPO
258471,polyprotein
2320870,polyprotein
2320870,PIPO
1403565,polyprotein
104390,polyprotein
12211,polyprotein
12211,PIPO
1220025,polyprotein
12215,polyprotein
12215,PIPO
40640,polyprotein
40640,PIPO
12216,polyprotein
12216,PIPO
341110,polyprotein
341111,polyprotein
341112,polyprotein
104392,polyprotein
2070152,polyprotein
2070152,PIPO
104393,polyprotein
157018,polyprotein
157018,PIPO
62059,polyprotein
62059,polyprotein
62059,PIPO
32619,polyprotein
32619,PIPO
12222,polyprotein precursor
12222,PIPO
290031,polyprotein
2018312,polyprotein
12224,polyprotein
12224,PIPO
129732,polyprotein
129732,PIPO
715480,polyprotein
185017,polyprotein
1963260,polyprotein
12844,polyprotein
12844,P1N-PISPO
12844,P3N-PIPO
31743,polyprotein
48982,capsid
453050,polyprotein
453050,PIPO
930881,polyprotein
930881,PIPO
46619,polyprotein
46619,P1N-PISPO
46619,P3N-PIPO
945960,polyprotein
400394,polyprotein
400394,PIPO
299200,polyprotein
299200,PIPO
12227,polyprotein
12227,PIPO
1792583,polyprotein
33765,polyprotein
33765,PIPO
12228,polyprotein
12228,PIPO
1176153,polyprotein
1176153,PIPO
307997,polyprotein
101281,polyprotein precursor
244050,polyprotein
12229,polyprotein
35284,hypothetical protein
12230,polyprotein
12230,PIPO
329048,polyprotein
430059,polyprotein
326202,polyprotein
515446,polyprotein
515446,PIPO
70134,polyprotein
146500,polyprotein
146500,PIPO
1862127,polyprotein
187977,polyprotein
187977,PIPO
400396,polyprotein
400396,PIPO
201862,polyprotein
201862,PIPO
87097,polyprotein
87097,PIPO
41460,polyprotein
41460,PIPO
418827,polyprotein
418827,PIPO
270478,polyprotein
270478,PIPO
204478,polyprotein
1679239,polyprotein
1679239,PIPO
1406816,polyprotein
390849,polyprotein
12232,polyprotein
12232,PIPO
2018313,polyprotein
2294149,polyprotein
2294149,P3N-PIPO
1048434,polyprotein
41763,polyprotein
41763,PIPO
41764,polyprotein
41764,PIPO
40666,polyprotein
40666,PIPO
190503,polyprotein
42631,polyprotein
42631,PIPO
112437,polyprotein
112437,PIPO
1414644,polyprotein
460364,polyprotein
31741,polyprotein
31741,PIPO
2170240,polyprotein
1922832,polyprotein
1959287,polyprotein
246343,non-structural polyprotein 1AB
246343,capsid protein
336959,non-structural polyprotein
336959,structural polyprotein
622438,ORF1a
622438,ORF1b
622438,capsid protein
1349999,non-structural polyprotein
1349999,RdRp
1349999,capsid protein
70793,orf1ab polyprotein (pp1ab)
70793,capsid protein precursor
1239565,nonstructural protein
1239565,capsid protein
1239574,putative serine protase
1239574,putative RNA-dependent RNA polymerase
1239574,capsid protein precursor
1239575,RNA-dependent RNA polymerase
1239575,capsid protein
627584,non-structural polyprotein 1AB
627584,capsid protein precursor
1239577,orf1ab polyprotein (orf1ab)
1239577,capsid protein precursor
1239578,polyprotein 1AB
1239578,capsid protein precursor
627585,non-structural polyprotein 1AB
627585,capsid protein precursor
1239580,polyprotein 1AB
1239580,capsid protein precursor
627538,capsid protein precursor
1239582,polyprotein 1AB
1239582,polyprotein 1a
1239582,capsid protein precursor
627576,non-structural polyprotein 1AB
627576,capsid protein precursor
1239566,nonstructural protein
1239566,RdRp
1239566,capsid protein
1538452,ORF1a
1538452,ORF1b
1538452,capsid protein
1239567,polyprotein 1ab
1239567,polyprotein 1a
1239567,capsid protein precursor
645427,RNA-dependent RNA polymerase
645427,capsid protein
566308,RNA-dependant RNA polymerase
566308,caspsid protein
645425,RNA-dependent RNA polymerase
645425,capsid protein
645687,non-structural protein 1ab
645687,non-structural protein 1a
645687,capsid protein precursor
568715,ORF1a
568715,ORF1b
568715,capsid protein
1137931,ORF1a
1137931,ORF1b
1137931,ORF2
1435485,NSP1ab
1435485,NSP1a
1435485,capsid protein precursor
1027244,nsp1ab
1027244,nsp1a
1027244,capsid protein precursor
1027245,nsp1ab
1027245,nsp1a
1027245,capsid protein precursor
1027247,nsp1ab
1027247,nsp1a
1027247,capsid protein precursor
1027248,nsp1ab
1027248,nsp1a
1027248,capsid protein precursor
1518575,ORF1ab
1518575,ORF1a
1518575,ORF2
1157338,nonstructural protein
1157338,RNA dependent RNA polymerase
1157338,capsid precursor
1662272,nonstructural polyprotein
1662272,ORF1a
1662272,capsid protein
1662272,hypothetical protein
1389204,nsp1ab
1389204,nsp1a
1389204,capsid protein precursor
682382,non-structural protein
682382,non-structural protein
682382,capsid
1105378,ORF1ab
1105378,ORF1a
1105378,ORF2
1254425,ORF1ab
1254425,ORF1a
1254425,ORF2
1105379,ORF1ab
1105379,ORF1a
1105379,ORF2
1961665,nonstructural protein 1a
1961665,RNA-dependent RNA polymerase
1961665,capsid protein
1961666,nonstructural protein 1a
1961666,RNA-dependent RNA polymerase
1961666,capsid protein
1161132,nonstructural protein 1a
1161132,RNA-dependent RNA polymerase
1161132,capsid
1914442,nonstructural protein
1914442,ORF1a
1914442,capsid protein
1671382,nonstructural protein
1671382,RNA-dependent RNA polymerase
1671382,capsid protein
683172,putative serine protease
683172,putative RNA dependent RNA polymerase
683172,putative capsid protein
1247114,ORF1a
1247114,ORF1b
1247114,putative capsid protein
683174,ORF1a
683174,ORF1b
683174,putative capsid protein
1247113,ORF1a
1247113,ORF1b
1247113,putative capsid protein
1803394,non-structural polyprotein
1803394,structural polyprotein
1803394,ORF3
1906172,non-structural polyprotein
1906172,structural polyprotein
1906175,non-structural polyprotein
1906175,structural polyprotein
1906170,non-structural polyprotein
1906170,structural polyprotein
1906173,non-structural polyprotein
1906173,structural polyprotein
1522059,ORF1AB nonstructural polyprotein
1522059,ORF1A nonstructural polyprotein
1522059,capsid protein
2304505,nonstructural polyprotein
1868658,Non-structural protein
1868658,capsid precursor protein
1074210,ORF1a
1074210,ORF2
1141625,nonstructural protein
1141625,RNA-dependent RNA polymerase
1141625,capsid protein
1093928,ORF1ab
1093928,ORF1a
1093928,ORF2
2220003,ORF1ab
2220003,ORF1a
2220003,ORF2
1755753,115 kDa protein
85652,RNA-dependent RNA polymerase
85652,capsid protein
272751,putative RNA-dependent RNA polymerase
272751,p17
272751,capsid protein p71
37206,hypothetical protein
37206,coat protein
37206,RNA-dependent RNA polymerase
12541,CP
2304512,hypothetical protein
2304512,hypothetical protein
2304512,hypothetical protein
2109380,hypothetical protein
2109380,hypothetical protein
2109380,hypothetical protein
31721,237k protein
31721,26kDa protein
31721,75k protein
31721,coat protein
31721,42k transport protein
31721,13k transport protein
31721,15k transport protein
31721,14k protein
31721,25k protein
31721,31k protein
76343,29K protein
76343,75 kDa protein
76343,coat protein
76343,42 kDa protein
76343,13 kDa protein
76343,15 kDa protein
76343,14 kDa protein
76343,polyprotein
76343,32 kDa protein
76343,ORF2
1324959,249 kDa protein
1324959,coat protein read-through product
1324959,coat protein
1324959,first triple-gene-block protein
1324959,second triple-gene-block protein
1324959,third triple-gene-block protein
1324959,cysteine-rich protein
373373,readthrough protein
373373,coat protein
373373,52K protein
373373,38K protein
373373,12K protein
373373,15K protein
373373,Cys-R protein
373373,replication-associated protein
2364281,replicase
2364281,RT
2364281,CP
2364281,TGB1
2364281,TGB2
2364281,TGB3
2364281,ORF6
2907992,non-structural polyprotein
2907992,cytoskeleton related protein
2907992,capsid protein
1678146,nonstructural polyprotein
1678146,capsid protein
1678146,hypothetical protein
1678143,polyprotein
1678143,hypothetical protein
1678143,capsid protein
879096,polyprotein
879096,hypothetical protein
879096,hypothetical protein
879096,phosphoprotein
879096,capsid protein
879096,hypothetical protein
1016879,polyprotein
1016879,capsid protein
1016879,phosphoprotein
2185281,nonstructural protein
2185281,ORF2
2185281,ORF3
2152923,polyprotein
2152923,capsid protein
2152923,phosphoprotein
11041,non-structural polyprotein
11041,structural polyprotein
12321,32.4 kd protein
12321,coat protein
12321,125.7 kd protein
12321,89.7 kd protein
1195163,replication protein 2a
1195163,movement protein
1195163,coat protein
1195163,replication protein 1a
116056,replicase
116056,putative movement protein
116056,coat protein
116056,putative 2a protein
1464778,putative replicase
1464778,putative polymerase
1464778,putative movement protein
1464778,putative coat protein
12301,3a protein
12301,coat protein
12301,2a protein
12301,1a protein
12302,replicase
12302,RNA-dependent RNA polymerase
12302,hypothetical protein
12302,hypothetical protein
300879,1a protein
300879,2a protein
300879,3a protein
300879,coat protein
12303,movement protein
12303,coat protein
12303,1a protein
12303,2a protein
545259,1a protein
545259,2a protein
545259,3a protein
545259,coat protein
188141,2a protein
188141,1a protein
188141,3a protein
188141,coat protein
12305,RNA-dependent RNA polymerase
12305,2b protein
12305,replicase
12305,3a protein
12305,capsid protein
578305,3a protein
578305,coat protein
578305,2a protein
578305,2b protein
578305,1a protein
12313,1a protein
12313,3a protein
12313,coat protein
12313,2a protein
12313,2b protein
12315,1a protein
12315,3a protein
12315,capsid protein
12315,2a protein
12315,2b protein
2755028,RNA-dependent RNA polymerase
2755028,2b protein
2755028,movement protein
2755028,coat protein
2755028,replicase protein
134632,putative viral replicase p1
134632,putative polymerase p2
134632,putative movement protein 3a
134632,putative coat protein
12319,putative methyltransferase/helicase
12319,putative polymerase
12319,putative cell-to-cell movement protein
12319,coat protein
39681,putative movement protein
39681,putative coat protein
39681,replicase
39681,polymerase
39681,2b protein
339420,movement protein
339420,coat protein
339420,replicase
339420,p2 protein
339420,p2b protein
747056,replicase P1
747056,replicase P2
747056,movement protein
747056,coat protein
37126,hypothetical protein
37126,movement protein
37126,coat protein
37126,RNA-dependent RNA polymerase
37126,putative 2b protein
37127,movement protein
37127,coat protein
37127,putative viral replicase
37127,putative viral polymerase
37127,putative 2b protein
56486,movement protein
56486,coat protein
56486,polymerase
56486,putative 2b protein
56486,replicase
255238,movement protein
255238,coat protein
255238,ORF 3
255238,RNA-dependent RNA polymerase
255238,hypothetical protein
255238,replicase
269213,replicase
269213,p2 protein
269213,3a protein
269213,coat protein
722755,methyltransferase/helicase
722755,movement protein
722755,coat protein
722755,RNA-dependent RNA polymerase
37125,movement protein
37125,coat protein
37125,polymerase
37125,2b protein
64958,p1 protein
64958,p2 protein
64958,2b protein
64958,3a protein
64958,coat protein
2169960,replication-associated polyprotein 1a
2169960,replication-associated polyprotein 2a
2169960,putative protein 2b
2169960,movement protein
2169960,coat protein
33760,putative viral replicase
33760,movement protein
33760,coat protein
33760,polymerase P2
37733,polymerase p2
37733,movement protein
37733,coat protein
37733,replicase p1
42680,putative movement protein
42680,putative coat protein
42680,putative polymerase
42680,putative 2b protein
42680,putative replicase
243563,movement protein
243563,coat protein
243563,RdRp
243563,2b protein
12317,putative viral polymerase
12317,putative 2b protein
12317,putative viral replicase
12317,movement protein
12317,coat protein
1637492,replicase
1637492,putative silencing suppressor
1637492,replicase
1637492,movement protein
1637492,coat protein
151043,viral replicase p1
151043,putative polymerase p2
151043,putative 2b protein
151043,putative movement protein 3a
151043,coat protein
1779339,hypothetical protein
1779339,hypothetical protein
1779339,hypothetical protein
1779339,hypothetical protein
2116599,RNA-dependent RNA polymerase
2116599,ORF2b
2116599,replicase protein
2116599,movement protein
2116599,coat protein
2419940,methyltransferase-helicase
2419940,RNA polymerase
2419940,movement protein
2419940,coat protein
33773,1a protein
33773,cell-to-cell movement protein
33773,capsid protein
33773,2a protein
2052851,2a protein
2052851,1a protein
2052851,3a protein
2052851,3b protein
2024724,polyprotein
2024724,putative 58 kDa protein
2024724,hypothetical protein
2024724,hypothetical protein
2024724,putative transmembrane protein
2024724,heat shock protein 70-like protein
2024724,putative heat shock protein 90
2024724,putative thaumatin-like protein
2024724,putative coat protein
2024724,hypothetical protein
2024724,hypothetical protein
2024724,hypothetical protein
2491018,ORF1a polyprotein
2491018,ORF1b
2491018,ORF2
2491018,ORF3
2491018,ORF4
2491018,ORF5
2491018,ORF6
1381464,polyprotein 1a
1381464,RNA-dependent RNA polymerase 1b
1381464,p6
1381464,p5
1381464,heat shock protein 70-like protein
1381464,heat shock protein 90-like protein
1381464,major coat protein
1381464,minor coat protein
1381464,putative silencing suppressor
1381464,p19
1381464,p20
47985,methyl transferase/helicase
47985,RNA dependent RNA polymerase
47985,p7
47985,hsp70-like protein
47985,p55
47985,coat protein
47985,coat protein duplicate 1
47985,coat protein duplicate 2
47985,p21
47985,p24
1815581,polyprotein 1a
1815581,RNA-dependent RNA polymerase
1815581,6 kDa protein
1815581,putative transmembrane protein
1815581,heat shock protein 70 homolog
1815581,53 kDa protein
1815581,putative coat protein
1815581,putative minor coat protein
1815581,22 kDa protein
1815581,putative transmembrane protein
1815581,putative transmembrane protein
1815581,23 kDa protein
55951,polyprotein
55951,6 kDa protein
55951,5 kDa protein
55951,59 kDa protein
55951,55 kDa protein
55951,35 kDa coat protein
55951,53 kDa protein
55951,21 kDa protein
55951,19.6 kDa protein
55951,19.7 kDa protein
55951,4 kDa protein
55951,7 kDa protein
70177,viral replicase
70177,p5
70177,HSP70-like protein
70177,p60
70177,putative viral coat protein
70177,p23
154339,p18
154339,polyprotein
154339,p14
154339,p55
154339,p6
154339,p60
154339,p53
154339,p22
154339,p39
154339,p26
180903,methyltransferase/helicase protein
180903,RNA-dependent RNA polymerase
180903,small hydrophobic protein
180903,heat shock protein 70
180903,p46
180903,putative coat protein
180903,hypothetical protein
136234,polyprotein
136234,RNA-dependent RNA polymerase
136234,hydrophobic protein p5
136234,heat shock protein 70
136234,p46
136234,coat protein
136234,diverged coat protein
136234,p20
136234,p22
136234,p6
373861,ORF1a
373861,RNA dependent RNA polymerase
373861,mall hydrophobic 5.65 kDa protein
373861,heat shock 70-like protein
373861,61.0 kDa protein
373861,28.8 kDa putative coat protein
373861,24.1 kDa protein
2093224,methyltransferase/helicase
2093224,RdRp
2093224,putative protein P33
2093224,Hsp70
2093224,Hsp90
2093224,coat protein
2093224,minor coat protein
2093224,putative protein P31
2093224,putative protein P24
2093224,putative protein P17
2093224,putative protein P25
2093224,putative protein P31
675077,polyprotein
675077,hydrophobic protein
675077,heat shock protein 70-like protein
675077,P61
675077,major capsid protein
675077,minor capsid protein
367121,polyprotein
367121,RNA dependent RNA polymerase
367121,small hydrophobic protein
367121,heat shock protein 70
367121,60kDa protein
367121,putative coat protein
367121,hypothetical protein
71032,methyl transferase/ helicase
71032,RNA-dependent RNA polymerase
71032,P5 protein
71032,heat shock protein 70 homolog
71032,p60 protein
71032,coat protein
71032,duplicate coat protein
203168,viral replicase
203168,p5
203168,HSP70-like protein
203168,p60
203168,putative viral coat protein
203168,p23
1206566,ORF 1a/1b fusion polyprotein
1206566,polyprotein
1206566,P6 protein
1206566,heat shock protein 70 homolog
1206566,coat protein homolog
1206566,coat protein
1206566,p23 protein
1206566,p28 protein
1206566,p7 protein
1206566,p11 protein
2201042,polyprotein 1a
2201042,RNA-dependent RNA polymerase
2201042,P7
2201042,heat shock 70-like protein
2201042,heat shock 90-like protein
2201042,coat-like protein
2201042,coat protein
2201042,P21 protein
2201042,P20 protein
35290,helicase
35290,RNA replicase
35290,p30
35290,p6
35290,p66
35290,p61
35290,p25
35290,coat protein
35290,p18
35290,p22
12161,fusion protein of papin-like protease, methyltransferase, RNA helicase and RNA-dependent RNA polymerase
12161,putative membrane-binding protein
12161,heat shock 70-related protein
12161,putative heat shock 90-related protein
12161,coat protein homolog
12161,coat protein
12161,long-distance transport factor
12161,RNA silencing suppressor
551454,polyprotein 1a
551454,RdRp
551454,small hydrophobic protein p7
551454,HSP70
656190,polyprotein 1a
656190,1b
656190,p7
656190,p29
656190,p67
656190,p54
656190,p24
656190,p26
656190,p22
656190,p25
12162,401-kDa viral polyprotein
12162,33-kDa protein
12162,6-kDa protein
12162,65-kDa protein
12162,61-kDa protein
12162,27-kDa protein
12162,25-kDa coat protein
12162,18-kDa protein
12162,13-kDa protein
12162,20-kDa protein
12162,23-kDa protein
64003,polyprotein
64003,RNA-dependent RNA polymerase
64003,6.3 kDa small hydrophobic protein
64003,heat shock protein-70-like protein
64003,63 kDa protein
64003,minor capsid protein
64003,major capsid protein
64003,19 kDa protein
64003,24 kDa protein
300740,polyprotein 1a
300740,polymerase
300740,p7
300740,HSP 70h
300740,CPh
300740,CPm
300740,coat protein
300740,hypothetical protein
300740,putative silencing supressor
326941,polyprotein 1a
326941,polymerase
326941,p7
326941,p6
326941,HSP 70h
326941,CPh
326941,CPm
326941,CP
326941,p20
326941,p23
2316740,330 kDa protein
2316740,278 kDa protein
2316740,p7
2316740,67 kDa protein
2316740,60 kDa protein
2316740,24 kDa protein
2316740,22 kDa protein
2316740,20 kDa protein
2316740,21 kDa protein
1543207,putative polyprotein 1a
1543207,RdRp
1543207,putative protein p25
1543207,putative protein p7a
1543207,HSP 70h
1543207,putative protein p58
1543207,CPm
1543207,CP
1543207,hypothetical protein p7b
1543207,hypothetical protein p19
1543207,hypothetical protein p13
1543207,hypothetical protein p17
1543207,hypothetical protein p12
399314,polyprotein 1a
399314,RdRp
399314,p28
399314,p7
399314,HSP 70h
399314,CPh
399314,CPm
399314,CP
399314,hypothetical protein
399314,putative silencing supressor
1692045,1a
1692045,1b
1692045,p7
1692045,Hsp70h
1692045,CPh
1692045,CPm
1692045,CP
1692045,p19
1692045,p21
2292426,ORF1A
2292426,1B protein/RdRp
2292426,P6
2292426,HSP70-like protein
2292426,HSP90
2292426,major coat protein
2292426,minor coat protein
2292426,P17
2292426,P14
2292426,P26
2292426,1a/1b
2292426,p6
2292426,HSP70h
2292426,HSP90
2292426,CP
2292426,CPm
2292426,p17
2292426,p13
2292426,p26
2292426,1a/1b
2292426,p6
2292426,HSP70h
2292426,HSP90
2292426,CP
2292426,CPm
2292426,p17
2292426,p13
2292426,p26
2338394,polyprotein 1a/1b
2338394,p6
2338394,Hsp70h
2338394,61 kDa protein
2338394,CPm
2338394,CP
2338394,17 kDa protein
2338394,11 kDa protein
2338394,26 kDa protein
167634,polyprotein
167634,p6 protein
167634,HSP70-like protein
167634,HSP90-like protein
167634,coat protein duplicate
167634,coat protein
167634,p19 protein
167634,p24 protein
169102,methyltransferase
169102,coat protein
267970,p6
267970,p5.6
267970,p62
267970,p6.3
267970,p60
267970,p9
267970,CP
267970,CPm
267970,p27
267970,ORF1a
267970,ORF1b
267970,p26
267970,p6
72750,p9
72750,HSP70h
72750,p6
72750,p59
72750,p10
72750,CP
72750,CPm
72750,p26
72750,ORF 1a/1b fusion polyprotein
72750,ORF 2
404196,p5
404196,p4
404196,p62
404196,p6
404196,p59
404196,p9
404196,p28
404196,p77
404196,p27
404196,ORF 1a/1b fusion polyprotein
51330,polyprotein
51330,p5.2 protein
51330,p25 protein
51330,p22 protein
51330,p4.9
51330,Hsp70h
51330,p6
51330,p59
51330,p9
51330,CP
51330,CPm
51330,p26
656520,polyprotein 1a/1b
656520,polyprotein 1a
656520,p5
656520,heat shock protein 70-like protein
656520,p6
656520,p60
656520,p10
656520,CP
656520,p77
656520,p28
642478,p5.6
642478,p6
642478,p62
642478,p6.4
642478,p60
642478,p9
642478,coat protein
642478,coat protein minor
642478,p27
642478,p4.8
642478,ORF1a/1b fusion polyprotein
642478,ORF1a polyprotein
642478,p8
642478,p23
31713,polyprotein
31713,hypothetical protein
31713,heat-shock protein
31713,hypothetical protein
31713,coat protein
31713,duplicated coat protein
31713,hypothetical protein
103881,heat shock protein homologue
103881,hypothetical protein
103881,hypothetical protein
103881,hypothetical protein
103881,coat protein
103881,polyprotein
103881,putative hydrophobic membrane protein
103881,hypothetical protein
103881,coat protein minor
103881,hypothetical protein
227507,ORF 1a/1b fusion polyprotein
227507,ORF 2 precursor
227507,p8
227507,heat shock protein 70-like protein
227507,p6
227507,p60
227507,p10
227507,coat protein
227507,minor coat protein
227507,p28
81931,polyprotein
81931,putative ribonuclease III
81931,hypothetical protein
81931,hypothetical protein
81931,p6 protein
81931,viral HSP70 homologue
81931,putative movement protein
81931,hypothetical protein
81931,major coat protein
81931,minor coat protein
81931,hypothetical protein
1712389,ORF1a polyprotein
1712389,ORF1b
1712389,P6a protein
1712389,P19 protein
1712389,9.5-kDa protein
1712389,5.4-kDa protein
1712389,heat shock 70-kDa protein-like protein
1712389,6.4-kDa protein
1712389,59.7-kDa protein
1712389,9.7-kDa protein
1712389,capsid protein
1712389,minor coat protein
1712389,26.9-kDa protein
67754,P4
67754,heat shock protein 70
67754,P8
67754,P59
67754,P9
67754,coat protein
67754,minor coat protein
67754,P27
67754,P7
67754,1a polyprotein
67754,RNA dependent RNA polymerase
67754,P22
67754,P5
52135,ORF 1a/1b fusion protein
52135,ORF 1a polyprotein
52135,ORF2
52135,p4
52135,HSP70h
52135,p6
52135,p60
52135,p10
52135,coat protein
52135,minor coat protein
52135,p27
558690,ORF 1a/1b fusion polyprotein
558690,hypothetical p6 protein
558690,hypothetical p22 protein
558690,hypothetical 4.9-kDa protein
558690,heat shock 70-kDa protein homologue
558690,hypothetical 6-kDa protein
558690,hypothetical 59-kDa protein
558690,hypothetical 9-kDa protein
558690,coat protein
558690,minor coat protein
558690,hypothetical 26-kDa protein
265877,polyprotein
265877,polymerase
265877,small hydrophobic protein
265877,HSP70h
265877,p62
265877,coat protein
265877,p15
265877,p24
82791,RNA dependent RNA polymerase
82791,21 kDa protein
82791,7 kDa protein
82791,putative heat shock protein 70
82791,putative heat shock protein 90
1493829,polyprotein 1a
1493829,RNA-dependent RNA polymerase
1493829,putative transmembrane protein
1493829,heat shock protein 70 homolog
1493829,59 kDa protein
1493829,29 kDa protein
1493829,putative coat protein
1493829,8 kDa protein
1493829,18 kDa protein
1493829,19 kDa protein
1493829,16 kDa protein
1493829,9 kDa protein
1654603,polyprotein
1654603,RNA-dependent RNA polymerase
1654603,p4 protein
1654603,heat shock protein 70
1654603,p21 protein
1654603,p60 protein
1654603,coat protein
1654603,minor coat protein
1654603,p26 protein
1654603,p18 protein
1654603,p19 protein
937809,ORF1a
937809,RdRp
937809,p4
937809,HSP70h
937809,p6
937809,p61
937809,CP
937809,CPm
937809,p26
937809,p29
1177751,polyprotein
1177751,RNA-dependent RNA polymerase
1177751,4.2 kDa transmembrane protein
1177751,heat shock protein 70-like protein
1177751,9.3 kDa protein
1177751,60.6 kDa protein
1177751,coat protein
1177751,minor coat protein
1177751,25.9 kDa protein
1177751,28.8 kDa protein
1177752,polyprotein
1177752,RNA-dependent RNA polymerase
1177752,6.8 kDa transmembrane protein
1177752,heat shock protein 70-like protein
1177752,9.5 kDa protein
1177752,60.2 kDa protein
1177752,coat protein
1177752,minor coat protein
1177752,25.4 kDa protein
1177752,28.4 kDa protein
1177753,polyprotein
1177753,RNA-dependent RNA polymerase
1177753,heat shock protein 70-like protein
1177753,putative 4.4 kDa transmembrane protein
1177753,9.7 kDa protein
1177753,61.2 kDa protein
1177753,coat protein
1177753,minor coat protein
1177753,25.8 kDa protein
1177753,28.7 kDa protein
217615,polyprotein
217615,RNA dependent RNA polymerase
217615,hypothetical protein
217615,heat shock protein 70
217615,p12 protein
217615,64kDa protein
217615,coat protein
217615,CPd protein
217615,hypothetical protein
217615,hypothetical protein
217686,polyprotein
217686,hypothetical protein
217686,HSP70 homologue
217686,hypothetical protein
217686,putative viral coat protein
217686,putative viral coat protein duplicate (CPd)
217686,hypothetical protein
217686,hypothetical protein
2664236,1a
2664236,1b
2664236,p4
2664236,HSP70h
2664236,p10
2664236,HSP90h
2664236,CP
2664236,CPm
2664236,p27
2664236,p28
940280,polyprotein 1a
940280,RdRp
940280,p6
940280,HSP70
940280,p64
940280,CPm
940280,CP
940280,p17
940280,p18
1945738,replicase
354328,polyprotein
1776177,polyprotein
1777015,polyprotein
1249676,polyprotein
2184469,polyprotein
675833,polyprotein
1774276,polyprotein
1711684,polyprotein
1468454,polyprotein
362692,polyprotein
362693,polyprotein
1131702,polyprotein
1188792,polyprotein
1188793,polyprotein
2268393,polyprotein
310750,hypothetical protein
1408133,polyprotein
1807787,polyprotein
310749,ORFA+B
2169693,polyprotein
1514896,putative polyprotein
1580606,polyprotein
2169747,polyprotein
2847098,putative polyprotein
1708712,polyprotein
2316144,polyprotein
2003398,polyprotein
1353016,putative polyprotein
941765,polyprotein
1908806,polyprotein
1908807,polyprotein
1908807,ORF2
1908813,polyprotein
1908813,ORF2
1908808,polyprotein
1908811,polyprotein
1908811,ORF2
2340808,polyprotein
1678175,hypothetical polyprotein
1965306,polyprotein
2162642,polyprotein
2162642,hypothetical protein
1094249,polymerase
1094249,methyltransferase helicase
1094249,hypothetical protein
1094249,hypothetical protein
1094249,p24
1094249,hypothetical protein
1094249,movement protein
2419939,methyltransferase-helicase
2419939,movement protein
2419939,p14
2419939,p29
2419939,p24
2419939,p22
2419939,helicase-RNA polymerase
347219,replicase
347219,p29
347219,p15
347219,p61
347219,putative movement protein
347219,p24
2052685,replicase
2052685,p29
2052685,p15
2052685,p7
2052685,p61
2052685,p32 movement protein
2052685,p24
989895,P15 protein
989895,P13 protein
989895,P61 precursor
989895,movement protein
989895,P24 protein
989895,RNA-dependent RNA polymerase
989895,P2 protein
1513278,p33
1513278,p29
1513278,p23
1513278,p50
1513278,p39
1513278,p9
1513278,p6
1513278,polyprotein
1811408,Replication-associated polyprotein
1811408,Movement protein
1811408,Coat protein
12451,non-structural polyprotein
12451,movement protein
12451,coat protein
1937789,nonstructural polyprotein
1937789,movement protein
1937789,coat protein
659660,replicase-associated polyprotein
659660,p12
659660,p32
659660,p37
659660,p29
2497338,ORF2
2497338,coat protein
2497338,replicase-associated polyprotein
44158,Polyprotein 1
44158,Polyprotein 2
44158,truncated polyprotein
11020,non-structural polyprotein precursor nsP1234
11020,nonstructural polyprotein
11020,structural polyprotein
11020,truncated polyprotein
59305,non-structural polyprotein precursor nsP1234
59305,non structural polyprotein nsP123
59305,structural polyprotein
2499242,nonstructural polyprotein
2499242,structural protein
60879,nonstructural polyprotein
60879,structural polyprotein
37124,nonstructural polyprotein
37124,structural polyprotein
11021,nonstructural polyprotein p1234
11021,nonstructural polyprotein p123
11021,precursor of structural proteins
11021,truncated polyprotein
1231903,non-structural polyprotein precursor nsP1234
1231903,non-structural polyprotein nsP123
1231903,structural protein
2083198,nonstructural polyprotein
2083198,structural polyprotein
48544,nonstructural polyprotein
48544,structural polyprotein
48544,truncated polyprotein
59300,nsP1234 polyprotein
59300,C-P62-6K-E1 polyprotein
59300,truncated polyprotein
11024,nonstructural polyprotein
11024,structural polyprotein
11024,truncated polyprotein
1440170,non-structural polyprotein precursor P1234
1440170,structural polyprotein
59301,nonstructural polyprotein nsP1-nsP2-nsP3-nsP4
59301,nonstructural polyprotein nsP1-nsP2-nsP3
59301,structural polyprotein
59301,truncated polyprotein
11023,non-structural polyprotein
11023,structural polyprotein
2083199,nonstructural polyprotein
2083199,structural polyprotein
60875,nonstructural polyprotein
60875,structural polyprotein
59302,non-structural polyprotein precursor nsP1234
59302,non-structural polyprotein ns123
